,job,money,skill,ink,area,jobDes,inkDes
416,IDC服务器运维专家,20k-40k,后端开发,字节跳动,[上海·闵行区],"“下午茶,健身瑜伽,六险一金,五险一金”","内容资讯,短视频 / D轮及以上 / 2000人以上"
417,运维经理（南京）,13k-20k,软件服务｜咨询 Linux Kubernetes(K8s),紫光云,[南京·浦口区],“五险一金，弹性工作”,"移动互联网,数据服务 / 不需要融资 / 500-2000人"
418,运维服务经理-00631,20k-30k,Python Tomcat Linux 云计算,紫光云,[北京·海淀区],“七险一金 兴趣协会”,"移动互联网,数据服务 / 不需要融资 / 500-2000人"
419,运维开发工程师（建信融通项目驻场）,15k-30k,金融业 Python Linux Kubernetes(K8s) Swam Docker,赢胜数科,[北京·广外大…],“五险一金 周末双休 带薪年假”,IT技术服务｜咨询 / 上市公司 / 150-500人
420,devops运维开发工程师,25k-35k,科技金融 金融业 Python GO Linux Kubernetes(K8s) Swam Docker,维信金科,[上海·虹口区],“上市公司 薪资待遇好”,科技金融 / 上市公司 / 2000人以上
421,运维工程师,10k-15k,软件服务｜咨询 IT技术服务｜咨询 Windows Linux exchange 网络 组网,创软科技,[上海·黄浦区],“早九晚六 周末双休”,IT技术服务｜咨询 / 不需要融资 / 50-150人
422,中间件运维开发工程师(J10761),18k-35k,物流｜运输 工具类产品 Python GO Kubernetes(K8s) Swam Docker,中通快递,[上海·青浦区],“带薪年假 班车 宿舍 食堂 全额社保公积金等”,物流｜运输 / 上市公司 / 2000人以上
423,运维工程师,10k-15k,Linux 软件行业,明动软件,[广州·天河区],“政务行业 技术大牛 周末双休 五险一金”,软件服务｜咨询 / 不需要融资 / 150-500人
424,系统运维岗,20k-40k,科技金融 Linux,开泰科技,[深圳·罗湖区],“外资银行”,IT技术服务｜咨询 / 不需要融资 / 150-500人
425,中高级运维开发工程师,15k-25k,软件服务｜咨询 营销服务｜咨询 Python Shell Kubernetes(K8s),铱云科技-易订货,[深圳·科技园],“发展空间大 扁平化管理 氛围好”,软件服务｜咨询 / B轮 / 150-500人
426,资深运维开发工程师,25k-50k,电商平台 内容社区 Linux Python Shell MySQL Kubernetes(K8s),小红书,[北京·朝阳区],“六险一金 免费三餐 租房补贴”,"电商平台,内容社区 / D轮及以上 / 500-2000人"
427,运维工程师,12k-20k,工具类产品 消费生活 Python Perl Shell MySQL Linux,及未科技,[上海·徐汇区],“业务快发展，成长空间大”,消费生活 / 不需要融资 / 150-500人
428,devops运维开发工程师,15k-30k,金融业 电商平台 Python Shell MySQL,顽岩资产,[上海·陆家嘴],“职位晋升，专业技能提升，薪资福利待遇好”,金融业 / 不需要融资 / 50-150人
429,（上海）linux运维工程师,18k-25k,金融业 科技金融 Python Shell,CLPS,[上海·陆家嘴],“外企”,软件服务｜咨询 / 上市公司 / 500-2000人
430,运维测试工程师,10k-18k,IT技术服务｜咨询 网络通信 JAVA Linux,亚信,[北京·小关],“上市公司 重点项目 福利全面”,"软件服务｜咨询,IT技术服务｜咨询 / 上市公司 / 2000人以上"
431,应用运维工程师,17k-20k,新能源汽车制造 金融业 JAVA,世纪怡嘉,[上海·嘉定区],“年底双薪”,"软件服务｜咨询,IT技术服务｜咨询 / 不需要融资 / 150-500人"
432,k8S资深运维工程师,18k-35k,软件服务｜咨询 GO,e签宝,[杭州·西溪],“五险一金 带薪病假 饭补”,营销服务｜咨询 / D轮及以上 / 500-2000人
433,python运维开发工程师,15k-30k,软件服务｜咨询,国海智达投资咨询,[北京·中关村],“五险一金，双休，节日福利，定期体检”,"企业服务,工具 / 未融资 / 150-500人"
434,软件运维工程师,12k-20k,IT技术服务｜咨询 JAVA ORACLE,爱瑞思,[北京·五道口],“五险一金，带薪年假，团队氛围好”,"软件服务｜咨询,IT技术服务｜咨询 / 未融资 / 150-500人"
435,量化交易运维,4k-6k,科技金融,钧誉资产,[成都·高新区],“周末双休、六险一金、团建、生日会、大神指导”,金融业 / 未融资 / 50-150人
436,桌面运维工程师,10k-15k,金融业 Windows,京北方,[北京·月坛],“五险一金，带薪休假”,IT技术服务｜咨询 / 上市公司 / 2000人以上
437,桌面运维工程师,7k-8k,科技金融 金融业 SQL,京北方,[天津·河东区],“长期稳定”,IT技术服务｜咨询 / 上市公司 / 2000人以上
438,sre运维工程师,25k-45k,Hadoop Python Linux,神策数据,[北京·海淀区],“薪资open，团队氛围好”,数据服务｜咨询 / D轮及以上 / 500-2000人
439,IDC服务器运维专家,20k-40k,后端开发,字节跳动,[上海·闵行区],"“下午茶,健身瑜伽,六险一金,五险一金”","内容资讯,短视频 / D轮及以上 / 2000人以上"
440,运维经理（南京）,13k-20k,软件服务｜咨询 Linux Kubernetes(K8s),紫光云,[南京·浦口区],“五险一金，弹性工作”,"移动互联网,数据服务 / 不需要融资 / 500-2000人"
441,运维服务经理-00631,20k-30k,Python Tomcat Linux 云计算,紫光云,[北京·海淀区],“七险一金 兴趣协会”,"移动互联网,数据服务 / 不需要融资 / 500-2000人"
442,运维开发工程师（建信融通项目驻场）,15k-30k,金融业 Python Linux Kubernetes(K8s) Swam Docker,赢胜数科,[北京·广外大…],“五险一金 周末双休 带薪年假”,IT技术服务｜咨询 / 上市公司 / 150-500人
443,高级运维开发工程师 - AIOps方向,30k-60k,后端开发,字节跳动,[北京·海淀区],"“下午茶,健身瑜伽,六险一金,股票期权”","内容资讯,短视频 / D轮及以上 / 2000人以上"
444,系统运维工程师,10k-18k,科技金融 SQL Server ORACLE Windows,兴业数金,[上海·塘桥],“系统运维”,科技金融 / 不需要融资 / 500-2000人
445,系统运维工程师,10k-18k,科技金融 金融业 ORACLE MySQL AIX Windows Linux,兴业数金,[上海·唐镇],“头部股份制商业银行全资金融科技子公司”,科技金融 / 不需要融资 / 500-2000人
446,高级应用运维工程师,15k-26k,工具类产品 科技金融 Kubernetes(K8s) Swam Docker,麦风科技,[深圳·大冲],“双休；一档社保；弹性上班；氛围好；福利佳”,软件服务｜咨询 / 不需要融资 / 150-500人
447,云安全运维及信息科技风险管理,15k-30k,科技金融 IT技术服务｜咨询 Shell Owasp Top10 Windows/Linux,建信金科,[北京·太平桥],“作餐、体检、高温补贴、商业保险、工会福利等”,科技金融 / 不需要融资 / 2000人以上
448,网络运维工程师,15k-30k,科技金融 IT技术服务｜咨询 TCP/IP SDN 公有云 VxLAN ISIS,建信金科,[北京·太平桥],“工作餐、体检、高温补贴、商业保险、工会福利等”,科技金融 / 不需要融资 / 2000人以上
449,高级运维工程师-DBA(J10103),20k-40k,数据服务｜咨询 物流平台 Python Shell MySQL Linux SQL,中通快递,[上海·青浦区],“带薪年假 班车 宿舍 食堂 全额社保公积金等”,物流｜运输 / 上市公司 / 2000人以上
