,job,money,skill,ink,area,jobDes,inkDes
156,web前端工程师,14k-25k,JavaScript Angular Html5,中电金信,[北京·海淀区],“六险一金”,"IT技术服务｜咨询,软件服务｜咨询 / 不需要融资 / 2000人以上"
157,web前端开发工程师,25k-45k,房地产｜建筑｜物业 CSS JavaScript HTML Html5,五八同城信息技术有限公司,[北京·酒仙桥],“大厂”,居住服务 / 上市公司 / 500-2000人
158,web前端开发工程师,15k-30k,软件服务｜咨询 人工智能服务 JAVA C语言 C++ Python JavaScript,某知名企业,[西安·雁塔区],“技术专家一对一培养”,
159,web前端开发工程师,10k-15k,IT技术服务｜咨询 软件服务｜咨询 JavaScript Html5 小程序开发 Vue,上海意鹰信息技术有限公司,[上海·虹梅路],“福利、奖金、股权激励、双休、团建、体检、旅游”,IT技术服务｜咨询 / B轮 / 150-500人
160,web前端开发工程师,18k-35k,IT技术服务｜咨询 JavaScript TypeScript React Vue,,[深圳·坂田],“五险一金，高薪资，双休”,企业服务 / 未融资 / 2000人以上
161,web前端开发工程师,10k-20k,物联网 JavaScript SQL Server,云统科技,[上海·张江],“班车食堂、五险一金、补充公积金、年终奖、体检”,"移动互联网,数据服务 / 未融资 / 15-50人"
162,web前端工程师,20k-40k,电商平台 新零售 JavaScript TypeScript Angular,上海迪士尼度假区,[上海·浦东新…],“平台大 福利好”,"文娱丨内容,旅游 / 上市公司 / 2000人以上"
163,web前端开发工程师,20k-38k,工具类产品 软件服务｜咨询 C++ JavaScript HTML Html5 Flutter,元象唯思控股（深圳）有限公司,[深圳·科技园],“腾讯专家团队 六险一金 弹性上班 氛围轻松”,"软件服务｜咨询,数据服务｜咨询,人工智能服务 / A轮 / 50-150人"
164,web前端开发工程师,15k-25k,软件服务｜咨询 人工智能服务 JavaScript Html5 React Vue,世纪高通,[北京·西北旺],“核心开发 全勤奖 免费班车 八险一金”,数据服务｜咨询 / 上市公司 / 150-500人
165,web前端开发工程师,10k-20k,物联网 区块链 JavaScript Html5,中城科技,[上海·塘桥],“五险一金 带薪年假 奖金 福利补贴 股票期权”,IT技术服务｜咨询 / B轮 / 150-500人
166,Web前端开发工程师,8k-12k,软件服务｜咨询 IT技术服务｜咨询 HTML CSS TCP/IP Node.js,普睿德利,[广州·越秀区],“发展前景、福利待遇、五险一金、年终奖”,"IT技术服务｜咨询,软件服务｜咨询,数据服务｜咨询 / 未融资 / 50-150人"
167,Web前端开发工程师,25k-35k,人工智能服务 工具类产品 JavaScript HTML CSS Vue,数位大数据科技,[深圳·南山区],“扁平化 下午茶 福利多 弹性 发展前景好”,人工智能服务 / C轮 / 150-500人
168,Web前端工程师,10k-15k,软件服务｜咨询 IT技术服务｜咨询 JavaScript Web前端开发 HTML ES6,多算科技,[杭州·余杭区],“周末双休、带薪年假、五险一金、年终奖”,"软件服务｜咨询,数据服务｜咨询,人工智能服务 / 未融资 / 15-50人"
169,web前端开发工程师,16k-25k,内容资讯 JavaScript Html5 Vue,深圳市音动文化传媒有限公司,[深圳·科技园],“扁平管理 双休 加薪福利 自研项目”,"社交媒体,内容社区,短视频 / 不需要融资 / 50-150人"
170,web前端开发工程师,20k-40k,JavaScript TypeScript,每平每屋设计家,[上海·浦东新…],“有挑战的事，上升空间大”,"新零售,工具类产品 / 不需要融资 / 150-500人"
171,web前端开发工程师,14k-28k,软件服务｜咨询 Web后端开发,,[深圳·坂田],“发展前景广”,企业服务 / 未融资 / 2000人以上
172,web前端开发工程师,15k-30k,软件服务｜咨询,上海飞未,[上海·闵行区],“大牛带队 自研平台 弹性工作 待遇丰厚”,移动互联网 / B轮 / 500-2000人
173,web前端工程师,16k-19k,IT技术服务｜咨询 软件服务｜咨询 HTML Html5 Vue Node.js,中软国际科技服务有限公司,[北京·海淀区],“带薪年假”,IT技术服务｜咨询 / 上市公司 / 2000人以上
174,web前端开发工程师,10k-20k,软件服务｜咨询 C# .NET Spring,上海葡萄城,[上海·金桥],“带薪年假、年度体检、薪资福利好、弹性工作”,IT技术服务｜咨询 / 不需要融资 / 150-500人
175,web前端工程师,12k-18k,JavaScript Web前端开发 React 前端开发 HTML5,GTED-X,[上海·长风公…],"“五险一金,弹性工作, 宽松环境”",移动互联网 / 不需要融资 / 15-50人
176,web前端工程师,8k-16k,教育｜培训 IT技术服务｜咨询 JavaScript HTML CSS,英荔教育,[广州·天河北],“双休 带薪假 年假 晋升大 气氛融洽”,在线教育 / 天使轮 / 50-150人
177,web前端工程师,9k-18k,IT技术服务｜咨询 软件服务｜咨询 JavaScript HTML Html5 React Vue,遍享信息,[深圳·南山区],“福利待遇好”,IT技术服务｜咨询 / 未融资 / 150-500人
178,前端开发工程师,9k-15k,数据服务｜咨询 软件服务｜咨询 React Vue Web前端开发,弘连网络,[杭州·上城区],“技术大牛 优秀团队”,数据服务｜咨询 / A轮 / 150-500人
179,web前端开发工程师,20k-40k,JavaScript TypeScript Angular React Vue,北京京东世纪贸易有限公司,[北京·大兴区],“五险一金 带薪休假 岗位晋升”,电商平台 / 上市公司 / 2000人以上
