,tag,job,low_wages,hight_wages,year_wages,city,ink,staff,skill,jobDes,inkDes
1053,3,java开发工程师,13.0,20.0,198.0,广州,蜂助手,500,,"薪资优厚,平台稳定,团队完整,氛围轻松","物联网,网络通信,D轮及以上"
1054,3,java开发工程师,18.0,30.0,288.0,杭州,中电金信,2000,"IT,JavaScript,Spring,MyBatis,ORACLE","平台大,福利好","IT技术服务,咨询,软件服务,咨询,不需要融资"
1055,3,java开发工程师,15.0,20.0,210.0,北京,大田农社,500,"MySQL,IDEA","房交通补,父母子女金,五险一金,周末双休","移动互联网,未融资"
1056,3,JAVA开发工程师,15.0,21.0,216.0,广州,TCL金融控股集团,500,Spring,"通讯补贴,餐补,加班补贴,季度奖金,项目奖金","金融业,未融资"
1057,3,高级JAVA后端开发工程师,18.0,36.0,324.0,深圳,进门财经,150,Spring,"环境优雅,扁平化管理,晋升通道完善,股权激励","科技金融,B轮"
1058,3,java开发工程师,7.0,14.0,126.0,西安,清大科越,500,"Spring,SQL,Server","国高新,项目奖金,各项补助","其他,不需要融资"
1059,3,java开发工程师,14.0,22.0,216.0,上海,中电金信,2000,IT,"银行项目,稳定","IT技术服务,咨询,软件服务,咨询,不需要融资"
1060,3,java开发工程师,13.0,22.0,210.0,北京,中电金信,2000,"Spring,MyBatis,MySQL",银行金融行业,"IT技术服务,咨询,软件服务,咨询,不需要融资"
1061,3,java开发工程师,10.0,20.0,180.0,北京,天天数链,500,"IT,Spring,MyBatis,MySQL","可居家办公,年龄不设上限","软件服务,咨询,IT技术服务,咨询,不需要融资"
1062,3,java开发工程师,10.0,15.0,150.0,深圳,博悦科创,2000,Spring,"七险一金,定期团建,年度体检","IT技术服务,咨询,不需要融资"
1063,3,Java开发工程师,10.0,18.0,168.0,广州,广州南天,2000,"JavaScript,Spring,MyBatis,IT","五险一金,周末双休,节日礼品,年度体检","IT技术服务,咨询,上市公司"
1064,3,java软件开发工程师,12.0,24.0,216.0,杭州,招银网络科技,2000,,"发展前景高,团队技术氛围浓厚","科技金融,不需要融资"
1065,3,java开发工程师,25.0,50.0,450.0,深圳,华润万象生活,2000,"Flutter,Spring,Web","央企,福利好,前景广阔","科技金融,专业服务,咨询,房地产,建筑,物业,上市公司"
1066,3,java后台开发工程师 北京（实时计算）,12.0,18.0,180.0,北京,华飞数据,500,Hadoop,年终奖六险一金饭贴车贴绩效奖定期体检聚餐,"IT技术服务,咨询,未融资"
1067,3,Java开发工程师,15.0,25.0,240.0,深圳,塞勒斯,500,"JavaScript,Spring,MySQL","试用期薪资不打折,五险一金,季度奖金","新零售,A轮"
1068,3,java开发工程师,15.0,20.0,210.0,深圳,赞同科技,2000,,年终奖,"软件服务,咨询,数据服务,咨询,不需要融资"
1069,3,java后端开发工程师,15.0,20.0,210.0,广州,钧誉资产,150,"Spring,MyBatis,ORACLE","大神指导,周末双休,丰厚年终奖","金融业,未融资"
1070,3,Java开发工程师,20.0,35.0,330.0,广州,盈米基金,500,,开发,"科技金融,B轮"
1071,3,java开发工程师,8.0,15.0,138.0,廊坊,ZingFront智线,150,Linux,"六险一金,团队优秀,超长年假,团建活动","IT技术服务,咨询,数据服务,咨询,A轮"
1072,3,后端开发工程师-java,15.0,20.0,210.0,上海,东方低碳,150,,公司平台,"其他,C轮"
1073,3,java后端开发工程师,18.0,28.0,276.0,上海,沃点网络,500,"Spring,SQL,Server,ORACLE","工作稳定,发展前景好,五险一金,双休,年假","IT技术服务,咨询,网络通信,B轮"
1074,3,JAVA开发工程师,15.0,25.0,240.0,北京,成都淞幸科技,500,"JavaScript,Hibernate,MyBatis,springboot,Docker","项目激励,晋升空间","软件服务,咨询,未融资"
1075,3,java开发工程师,20.0,40.0,360.0,深圳,领星,2000,,"高速发展,风口赛道,福利丰厚,扁平管理","软件服务,咨询,数据服务,咨询,C轮"
1076,3,java开发工程师,12.0,18.0,180.0,广州,上海浩宜信息科技有限公司,500,,"绩效奖,年终奖,团体意外险,成长津贴,体检","人工智能服务,数据服务,咨询,不需要融资"
1077,3,java开发工程师,15.0,25.0,240.0,北京,中电金信,2000,"IT,JavaScript,CSS,XML,Eclipse",六险一金,"IT技术服务,咨询,软件服务,咨询,不需要融资"
1078,3,初级java软件开发工程师,10.0,15.0,150.0,上海,BDCS,15,"Spring,MyBatis,Linux,MySQL","税后薪资,弹性工作,年终分红",
1079,3,java开发工程师,13.0,20.0,198.0,深圳,金证睿服,2000,IT,周末双休,"软件服务,咨询,上市公司"
1080,3,后端开发工程师,15.0,25.0,240.0,深圳,奇志信息科技,150,"JAVA,Python,Node,js,Java","前沿技术,弹性工作,五险一金,牛人共同工作","物联网,数据服务,咨询,A轮"
1081,3,Java开发工程师,8.0,12.0,120.0,贵阳,安硕信息（amarsoft）,2000,,"上市企业,银行项目","软件服务,咨询,IT技术服务,咨询,上市公司"
1082,3,java开发工程师,14.0,28.0,252.0,成都,兴业数金,2000,ORACLE,"银行科技,国际化","科技金融,不需要融资"
1083,3,java开发工程师,15.0,20.0,210.0,深圳,同和科技,2000,,"双休,年终","移动互联网,金融,不需要融资"
1084,3,java开发工程师,20.0,25.0,270.0,北京,中电博亚,150,"MyBatis,MySQL,PostgreSQL,PSQL","全薪年假,周末双休,团建出游,大牛团队","游戏,A轮"
1085,3,java开发工程师,20.0,30.0,300.0,深圳,skyroam,500,"IT,Spring,MyBatis,MySQL",发展前景,"IT技术服务,咨询,C轮"
1086,3,java开发工程师,8.0,15.0,138.0,南京,Topdeep,50,Linux,"五险一金,节日福利","科技金融,未融资"
1087,3,软件开发工程师,20.0,28.0,288.0,深圳,领异科技,50,"C,VC,Windows,Linux","自主研发,周末双休,五险一金,年度体检","智能硬件,工具类产品,物联网,未融资"
1088,3,java开发工程师,14.0,22.0,216.0,上海,中电金信,2000,IT,"银行项目,稳定","IT技术服务,咨询,软件服务,咨询,不需要融资"
1089,3,高级JAVA后端开发工程师,18.0,36.0,324.0,深圳,进门财经,150,Spring,"环境优雅,扁平化管理,晋升通道完善,股权激励","科技金融,B轮"
1090,3,java开发工程师,10.0,20.0,180.0,北京,天天数链,500,"IT,Spring,MyBatis,MySQL","可居家办公,年龄不设上限","软件服务,咨询,IT技术服务,咨询,不需要融资"
1091,3,java开发工程师,9.0,12.0,126.0,南昌,安硕信息（amarsoft）,2000,,"住宿,餐补","软件服务,咨询,IT技术服务,咨询,上市公司"
1092,3,java开发工程师,9.0,18.0,162.0,深圳,云仓优选,150,"Spring,MySQL","五险一金,节假日福利,团建旅游,晋升空间大","电商,未融资"
1093,3,Java开发工程师,20.0,35.0,330.0,广州,盈米基金,500,,开发,"科技金融,B轮"
1094,3,python后端开发工程师,8.0,10.0,108.0,广州,发业信息,150,,发展前景好,"专业服务,咨询,未融资"
1095,3,java开发工程师,20.0,30.0,300.0,深圳,深圳穗彩,500,"IT,Spring,SQL,Server,MySQL","大牛团队,福利好,氛围好","IT技术服务,咨询,上市公司"
1096,3,后端开发工程师,10.0,15.0,150.0,大连,腾讯无线大连研发中心,500,"JAVA,C,Python",定期团建,"软件服务,咨询,未融资"
1097,3,java开发工程师,20.0,40.0,360.0,上海,泛微,2000,"IT,MySQL,ORACLE,Elastic,Search","上市公司,朝九晚六,腾讯投资,行业","软件服务,咨询,上市公司"
1098,3,java后端开发工程师,16.0,19.0,210.0,北京,居然之家集团,2000,"SQL,Spring,ORACLE,Linux","不加班,双休,五险一金,薪,独栋大厦,领导好","新零售,居住服务,上市公司"
1099,3,java开发工程师,10.0,13.0,138.0,广州,智能科技,500,,"周末双休,法定节假日,带薪年休假","人工智能服务,软件服务,咨询,未融资"
1100,3,java开发工程师,10.0,20.0,180.0,上海,弘连网络,500,"MyBatis,Tomcat","弹性工作,内部培训,技术挑战,年底多薪","数据服务,咨询,A轮"
1101,3,Java开发工程师,9.0,15.0,144.0,广州,广州趣米网络,500,"JavaScript,MySQL","周末双休,五险一金,年终奖金,年度调薪","营销服务,咨询,A轮"
1102,3,Java开发工程师,7.0,12.0,114.0,大连,中科软,2000,"JavaScript,MyBatis",互联网金融,"IT技术服务,咨询,上市公司"
1103,3,JAVA开发工程师,7.0,14.0,126.0,广州,广检技术,150,"MyBatis,Windows","福利待遇优厚,发展前景好,国企集团下属公司","消费生活,专业服务,咨询,制造业,不需要融资"
1104,3,JAVA开发工程师,15.0,25.0,240.0,北京,成都淞幸科技,500,"JavaScript,Hibernate,MyBatis,springboot,Docker","项目激励,晋升空间","软件服务,咨询,未融资"
1105,3,java（中/高级后端开发工程师）,20.0,35.0,330.0,深圳,AKULAKU,2000,,轻松活跃,"科技金融,D轮及以上"
1106,3,java开发工程师,12.0,18.0,180.0,广州,上海浩宜信息科技有限公司,500,,"绩效奖,年终奖,团体意外险,成长津贴,体检","人工智能服务,数据服务,咨询,不需要融资"
1107,3,Java开发工程师,13.0,22.0,210.0,杭州,汇合,2000,,"季度绩效补贴,加班费","科技金融,不需要融资"
1108,3,java开发工程师,10.0,20.0,180.0,北京,赛思信安,500,"MyBatis,Hadoop,ORACLE","领导,团队大牛多,弹性工作","数据服务,咨询,不需要融资"
1109,3,java开发工程师,8.0,15.0,138.0,济南,玲珑轮胎,2000,Linux,"五险一金,高温补贴,餐补,双休","硬件,上市公司"
1110,3,java开发工程师,15.0,25.0,240.0,北京,中电金信,2000,"IT,MyBatis,MySQL,ORACLE",银行项目,"IT技术服务,咨询,软件服务,咨询,不需要融资"
1111,3,java开发工程师,15.0,25.0,240.0,北京,中电金信,2000,"IT,JavaScript,CSS,XML,Eclipse",六险一金,"IT技术服务,咨询,软件服务,咨询,不需要融资"
1112,3,JAVA开发工程师,12.0,17.0,174.0,上海,Aspentech,2000,,"试用期全额,补充医疗保险,不打卡,带薪年假","软件服务,咨询,上市公司"
1113,3,资深后端开发工程师,25.0,45.0,420.0,北京,云境智仿,15,"JAVA,Spring,PostgreSQL,PSQL,Linux,SaaS","早期成员,施展空间大,工业软件,发展前景好",
1114,3,Java开发工程师,10.0,18.0,168.0,广州,广州南天,2000,"JavaScript,Spring,MyBatis,IT","五险一金,周末双休,节日礼品,年度体检","IT技术服务,咨询,上市公司"
1115,3,后端开发工程师-java,15.0,30.0,270.0,佛山,美的集团IT,2000,,"五险一金,免费班车,绩效奖金,节日福利,餐饮","制造业,上市公司"
1116,3,java开发工程师,13.0,26.0,234.0,深圳,裕泽商务服务,50,IT,"五险一金,节日福利公司团建绩效年终奖不加班","营销服务,咨询,专业服务,咨询,未融资"
1117,3,Java开发工程师,15.0,25.0,240.0,深圳,塞勒斯,500,"JavaScript,Spring,MySQL","试用期薪资不打折,五险一金,季度奖金","新零售,A轮"
1118,3,java开发工程师,10.0,15.0,150.0,深圳,中科保泰,150,Spring,"五险一金,双休","人工智能服务,未融资"
1119,3,java开发工程师,15.0,20.0,210.0,成都,活跃网络,2000,IT,"国际化团队,不打卡,年假多,福利好","IT技术服务,咨询,上市公司"
1120,3,java后端开发工程师,15.0,20.0,210.0,广州,钧誉资产,150,"Spring,MyBatis,ORACLE","大神指导,周末双休,丰厚年终奖","金融业,未融资"
1121,3,java开发工程师,11.0,22.0,198.0,深圳,金证股份,2000,"Spring,SQL,Server,Linux","六险一金,周末双休,弹性打卡","软件服务,咨询,IT技术服务,咨询,上市公司"
1122,3,java开发工程师,11.0,16.0,162.0,北京,赛思信安,500,"MyBatis,Python,MySQL","晋升空间大,五险一金,年底奖金,员工体检","数据服务,咨询,不需要融资"
1123,3,Java开发工程师,18.0,28.0,276.0,上海,CLPS,2000,"Spring,MyBatis","全球外资企业平台,牛人大咖云集","软件服务,咨询,上市公司"
1124,3,C++后端开发工程师 (MJ000461),30.0,40.0,420.0,北京,小冰,500,,发展前景大,"人工智能服务,A轮"
1125,3,后端开发工程师-java,15.0,20.0,210.0,上海,东方低碳,150,,公司平台,"其他,C轮"
1126,3,java开发工程师,10.0,15.0,150.0,广州,省信软件,150,"Spring,Tomcat,SQL,Server,Linux","周末双休,稳定,领导","软件服务,咨询,不需要融资"
1127,3,java后端开发工程师,18.0,28.0,276.0,上海,沃点网络,500,"Spring,SQL,Server,ORACLE","工作稳定,发展前景好,五险一金,双休,年假","IT技术服务,咨询,网络通信,B轮"
1128,3,互联网业务-牛牛圈社区后端开发工程师（PHP/GO）,18.0,36.0,324.0,深圳,富途,2000,,"核心项目,技术大牛坐阵,学投资,大公司福利好","科技金融,上市公司"
1129,3,后端开发工程师,10.0,15.0,150.0,大连,腾讯无线大连研发中心,500,"JAVA,C,Python",定期团建,"软件服务,咨询,未融资"
1130,3,java开发工程师,10.0,15.0,150.0,深圳,博悦科创,2000,Spring,"七险一金,定期团建,年度体检","IT技术服务,咨询,不需要融资"
1131,3,java开发工程师,4.0,8.0,72.0,郑州,华源格林,150,"IT,SQL,Server,MyBatis",公司氛围好,"数据服务,软件开发,不需要融资"
1132,3,java开发工程师,10.0,15.0,150.0,成都,万物理想,150,"Spring,MySQL,Linux,Kafka,TOMCAT","团队氛围好,发展空间大","人工智能服务,不需要融资"
1133,3,java开发工程师,8.0,13.0,126.0,郑州,合力金智,150,"IT,Spring,MyBatis,MySQL","地方政府合作项目,业务稳定","IT技术服务,咨询,未融资"
1134,3,java开发工程师,20.0,40.0,360.0,深圳,领星,2000,,"高速发展,风口赛道,福利丰厚,扁平管理","软件服务,咨询,数据服务,咨询,C轮"
1135,3,java开发工程师,8.0,15.0,138.0,深圳,深圳市维曼云计算有限公司,150,"TypeScript,Spring,MySQL,Linux","周末双休,弹性工作时间,薪年终奖","软件服务,咨询,IT技术服务,咨询,未融资"
1136,3,后端开发工程师,25.0,50.0,450.0,上海,小红书,2000,JAVA,主站核心团队,"电商平台,内容社区,D轮及以上"
1137,3,高级后端开发工程师,15.0,30.0,270.0,南京,赛舵智能,500,"Python,GO,MySQL",发展空间大,"人工智能服务,软件服务,咨询,B轮"
1138,3,java开发工程师,12.0,18.0,180.0,深圳,蛋壳创意科技,150,,"周末双休,五险一金,地铁周边,年轻团队","软件服务,咨询,未融资"
1139,3,web后端开发工程师,12.0,24.0,216.0,杭州,五色云,50,"Python,Django,Linux","早九晚六,周末双休","企业服务,电商,不需要融资"
1140,3,初级java软件开发工程师,10.0,15.0,150.0,上海,BDCS,15,"Spring,MyBatis,Linux,MySQL","税后薪资,弹性工作,年终分红",
1141,3,java开发工程师,10.0,17.0,162.0,西安,京北方,2000,"Python,HTML,Html,SQL","五险一金,工作稳定","IT技术服务,咨询,上市公司"
1142,3,java开发工程师,8.0,15.0,138.0,南京,Topdeep,50,Linux,"五险一金,节日福利","科技金融,未融资"
1143,3,java开发工程师,25.0,50.0,450.0,深圳,华润万象生活,2000,"Flutter,Spring,Web","央企,福利好,前景广阔","科技金融,专业服务,咨询,房地产,建筑,物业,上市公司"
1144,3,java开发工程师,10.0,20.0,180.0,上海,弘连网络,500,"MyBatis,Tomcat","弹性工作,内部培训,技术挑战,年底多薪","数据服务,咨询,A轮"
1145,3,Java开发工程师,15.0,30.0,270.0,上海,招赢电子商务,500,"Spring,MyBatis,SQL,Server","带薪年假,节日补贴,高低温补贴,年度体检","电商平台,不需要融资"
1146,3,后端开发,10.0,20.0,180.0,上海,PwC,2000,"IT,JAVA,PHP,Python,NET,Node,js","六险一金,企业年金,居家办公,外企氛围","科技金融,未融资"
1147,3,Java后端开发工程师,30.0,60.0,540.0,上海,字节跳动,2000,,"下午茶,健身瑜伽,六险一金,五险一金","内容资讯,短视频,D轮及以上"
1148,3,java后端开发工程师,10.0,20.0,180.0,深圳,云计算科技,50,,餐费补贴,"人工智能服务,区块链,A轮"
1149,3,java开发工程师,10.0,20.0,180.0,成都,京北方,2000,"Spring,Struts,Hibernate,MyBatis",五险一金,"IT技术服务,咨询,上市公司"
1150,3,软件工程师 - 后端开发 (MJ000019),20.0,40.0,360.0,北京,墨奇科技,500,JAVA,"自由灵活,大牛带队,带薪年休假,各类福利","人工智能服务,B轮"
1151,3,高级JAVA后端开发工程师,18.0,36.0,324.0,深圳,进门财经,150,Spring,"环境优雅,扁平化管理,晋升通道完善,股权激励","科技金融,B轮"
1152,3,高级后端开发（go+php）,25.0,40.0,390.0,深圳,东信时代,2000,,"核心项目,平台大,稳定","数据服务,咨询,营销服务,咨询,C轮"
1153,3,Java开发工程师,13.0,22.0,210.0,杭州,汇合,2000,,"季度绩效补贴,加班费","科技金融,不需要融资"
1154,3,java开发工程师,10.0,20.0,180.0,深圳,天天数链,500,"IT,Spring,MyBatis,MySQL",可居家办公,"软件服务,咨询,IT技术服务,咨询,不需要融资"
1155,3,资深/高级后端开发工程师,35.0,45.0,480.0,北京,Mobvista,2000,"C,GO","五险一金,带薪年假,定期体检,绩效奖金","营销服务,咨询,数据服务,咨询,上市公司"
1156,3,高级后端开发工程师,25.0,30.0,330.0,北京,Mobvista,2000,"GO,Python,C","业务前景大,薪酬福利待遇好,成长上升空间大","营销服务,咨询,数据服务,咨询,上市公司"
1157,3,java开发工程师,9.0,18.0,162.0,深圳,云仓优选,150,"Spring,MySQL","五险一金,节假日福利,团建旅游,晋升空间大","电商,未融资"
1158,3,java高级后台开发工程师,38.0,60.0,588.0,上海,酉鱼,150,"Spring,MyBatis",待遇优,"人工智能服务,智能硬件,信息安全,未融资"
1159,3,后端开发⼯程师,20.0,35.0,330.0,北京,啊哈娱乐,150,"JAVA,Node,js,Linux,Web","成长型团队,资深大牛,领导","文娱丨内容,天使轮"
1160,3,java开发工程师,15.0,20.0,210.0,深圳,同和科技,2000,,"双休,年终","移动互联网,金融,不需要融资"
1161,3,java开发工程师,20.0,25.0,270.0,北京,中电博亚,150,"MyBatis,MySQL,PostgreSQL,PSQL","全薪年假,周末双休,团建出游,大牛团队","游戏,A轮"
1162,3,java开发工程师,10.0,16.0,156.0,郑州,上汽云计算中心,500,,"工作稳定,前景好,隶属于上汽云计算中心","人工智能服务,软件服务,咨询,不需要融资"
1163,3,java后台开发工程师,15.0,20.0,210.0,南京,华飞数据,500,"Python,SQL,Linux",六险一金部门聚餐定期体检过节费年终奖双休,"IT技术服务,咨询,未融资"
1164,3,中/高级后端开发工程师,15.0,30.0,270.0,北京,颐邦科技,150,"Python,Django,Hadoop,Flask,PostgreSQL,PSQL","清华团队,年终奖金,个月,五险一金","医疗丨健康,硬件,不需要融资"
1165,3,java后端开发工程师,12.0,18.0,180.0,上海,缔安科技,150,"IT,TCP,IP","团队年轻化,福利好,高新企业,拟上市公司","信息安全,B轮"
1166,3,Java后端开发工程师,15.0,25.0,240.0,上海,上海旺脉信息科技集团有限公司,150,"Memcache,MySQL","自有产研团队,氛围轻松","广告营销,未融资"
1167,3,java开发工程师,10.0,14.0,144.0,深圳,中软国际科技服务有限公司,2000,"IT,SQL,MySQL","早九晚六,双休,五险一金","IT技术服务,咨询,上市公司"
1168,3,java开发工程师,15.0,25.0,240.0,上海,CLPS,2000,,"弹性工作,六险一金,无加班文化","软件服务,咨询,上市公司"
1169,3,资深/高级后端开发工程师,35.0,45.0,480.0,北京,Mobvista,2000,"C,GO","五险一金,带薪年假,定期体检,绩效奖金","营销服务,咨询,数据服务,咨询,上市公司"
1170,3,业务支撑java后端开发(j10150),15.0,30.0,270.0,南京,联通数字科技有限公司,2000,IT,"五险一金,双休,国企","IT技术服务,咨询,软件服务,咨询,不需要融资"
1171,3,后端开发工程师-java,15.0,30.0,270.0,佛山,美的集团IT,2000,,"五险一金,免费班车,绩效奖金,节日福利,餐饮","制造业,上市公司"
1172,3,java开发工程师,23.0,33.0,336.0,上海,裕泽商务服务,50,,"五险一金节日福利,公司团建,周末双休","营销服务,咨询,专业服务,咨询,未融资"
1173,3,java开发工程师,13.0,26.0,234.0,深圳,裕泽商务服务,50,IT,"五险一金,节日福利公司团建绩效年终奖不加班","营销服务,咨询,专业服务,咨询,未融资"
1174,3,java开发工程师,12.0,18.0,180.0,广州,上海浩宜信息科技有限公司,500,,"绩效奖,年终奖,团体意外险,成长津贴,体检","人工智能服务,数据服务,咨询,不需要融资"
1175,3,java开发工程师,15.0,30.0,270.0,北京,久谦科技,500,,"福利待遇优厚,发展空间大,团队氛围好","专业服务,咨询,未融资"
1176,3,JAVA开发工程师,12.0,17.0,174.0,上海,Aspentech,2000,,"试用期全额,补充医疗保险,不打卡,带薪年假","软件服务,咨询,上市公司"
1177,3,中/高级后端开发工程师,15.0,30.0,270.0,北京,颐邦科技,150,"Python,Django,Hadoop,Flask,PostgreSQL,PSQL","清华团队,年终奖金,个月,五险一金","医疗丨健康,硬件,不需要融资"
1178,3,后端开发工程师,10.0,15.0,150.0,大连,腾讯无线大连研发中心,500,"JAVA,C,Python",定期团建,"软件服务,咨询,未融资"
1179,3,python后端开发工程师,8.0,10.0,108.0,广州,发业信息,150,,发展前景好,"专业服务,咨询,未融资"
1180,3,软件开发工程师,7.0,13.0,120.0,北京,中科软,2000,"IT,JAVA,IDEA,MySQL,ORACLE,DB","团队,个人快速发展过程中","IT技术服务,咨询,上市公司"
1181,3,java开发工程师,9.0,12.0,126.0,北京,中科软,2000,"SQL,Spring,MyBatis","福利齐全,一年两次涨薪","IT技术服务,咨询,上市公司"
1182,3,java开发工程师,10.0,20.0,180.0,重庆,天天数链,500,"IT,Spring,MyBatis,MySQL",可居家办公,"软件服务,咨询,IT技术服务,咨询,不需要融资"
1183,3,Java开发工程师,11.0,18.0,174.0,合肥,京北方,2000,"IT,Spring,MyBatis","五险一金,周末双休,午餐补助","IT技术服务,咨询,上市公司"
1184,3,java开发工程师,9.0,11.0,120.0,天津,京北方,2000,"IT,Spring,Linux","五险一金,双休,餐补,季度奖金","IT技术服务,咨询,上市公司"
1185,3,java开发工程师,10.0,20.0,180.0,武汉,天天数链,500,"IT,Spring,MyBatis,MySQL",可居家办公,"软件服务,咨询,IT技术服务,咨询,不需要融资"
1186,3,java开发工程师,15.0,25.0,240.0,上海,CLPS,2000,,"弹性工作,六险一金,无加班文化","软件服务,咨询,上市公司"
1187,3,java开发工程师,20.0,40.0,360.0,广州,盈宝信息,150,,"五险一金,员工下午茶,周末双休","科技金融,A轮"
1188,3,java开发工程师,14.0,20.0,204.0,佛山,易立德,2000,"IT,Spring,MySQL","周末双休,年终奖,加班费","IT技术服务,咨询,不需要融资"
1189,3,java开发工程师,25.0,50.0,450.0,北京,京东物流,2000,"IT,Spring,SQL,Server,TCP,IP",何田教授带领的京东物流人工智能与大数据部,"物流,运输,A轮"
1190,3,java开发工程师,13.0,25.0,228.0,上海,兴业数金,2000,"Spring,Struts,Hibernate,MyBatis",金融科技,"科技金融,不需要融资"
1191,3,后端开发工程师,20.0,40.0,360.0,成都,字节跳动,2000,"JAVA,C,Python,GO,Linux","下午茶,健身瑜伽,六险一金,五险一金","内容资讯,短视频,D轮及以上"
1192,3,java开发工程师,15.0,25.0,240.0,广州,中电金信,2000,"Spring,Struts,Hibernate,SQL,Server","大项目,双休,入职五险一金商业保险","IT技术服务,咨询,软件服务,咨询,不需要融资"
1193,3,java高级后台开发工程师,38.0,60.0,588.0,上海,酉鱼,150,"Spring,MyBatis",待遇优,"人工智能服务,智能硬件,信息安全,未融资"
1194,3,java开发工程师,11.0,14.0,150.0,成都,国科科技,500,IT,"项目优质,氛围好,双休","软件服务,咨询,IT技术服务,咨询,未融资"
1195,3,java开发工程师,14.0,20.0,204.0,成都,天源迪科,2000,,"年底双薪,年终奖,过节费,五险一金,周末双休","IT技术服务,咨询,上市公司"
1196,3,java开发工程师,9.0,18.0,162.0,深圳,云仓优选,150,"Spring,MySQL","五险一金,节假日福利,团建旅游,晋升空间大","电商,未融资"
1197,3,后台开发工程师,20.0,35.0,330.0,杭州,景业智能,500,"C,Python,JAVA,TCP,IP","年终,薪,股权激励,带薪年假,每年调薪","智能硬件,不需要融资"
1198,3,java开发工程师,15.0,21.0,216.0,广州,广东亿迅,2000,IT,国企大平台,"软件服务,咨询,IT技术服务,咨询,网络通信,不需要融资"
1199,3,JAVA开发工程师,15.0,20.0,210.0,成都,成都聚思力信息技术有限公司,2000,"Spring,Linux,MySQL","天年假,医疗报销,旅游津贴","IT技术服务,咨询,上市公司"
1200,3,后端开发工程师,12.0,24.0,216.0,广州,联通（广东）产业互联网...,2000,"IT,JAVA","公司平台大,发展前景好,团队有大牛","物联网,不需要融资"
1201,3,java开发工程师,14.0,20.0,204.0,深圳,深圳脉山龙,500,,"证券项目,提供两餐,月度奖金,节假日不补班","数据服务,不需要融资"
1202,3,Java开发工程师,15.0,25.0,240.0,上海,彩贝壳,500,"Spring,MyBatis","团队氛围好,技术","旅游,出行,B轮"
1203,3,后端开发工程师,20.0,40.0,360.0,佛山,美的集团IT,2000,"JAVA,C,GO","大平台,丰厚奖金","制造业,上市公司"
1204,3,后端开发工程师,20.0,40.0,360.0,杭州,彼爱医疗,150,"JavaScript,Node,js","带薪年假,五险一金,扁平管理,岗位晋升","软件服务,咨询,A轮"
1205,3,java开发工程师,9.0,14.0,138.0,成都,NCS,2000,"IT,Spring,Linux,postgreSQL","六险一金,弹性工作,带薪年假","IT技术服务,咨询,数据服务,咨询,不需要融资"
1206,3,后端开发工程师,15.0,25.0,240.0,成都,彼爱医疗,150,"JavaScript,Node,js,MongoDb,Redis","带薪年假,五险一金,扁平管理,岗位晋升","软件服务,咨询,A轮"
1207,3,java开发工程师,12.0,16.0,168.0,成都,汇合,2000,"IT,MyBatis,Springboot,Springmvc","年终奖,下午茶","科技金融,不需要融资"
1208,3,Java开发工程师,12.0,16.0,168.0,成都,金证睿服,2000,"Hibernate,MyBatis","福利齐全,晋升快,大平台","软件服务,咨询,上市公司"
1209,3,后端开发工程师,20.0,30.0,300.0,北京,北京浩泰思特,150,"IT,Node,js,MySQL","团队氛围好,行业前景好","移动互联网,教育,未融资"
1210,3,java开发工程师,11.0,18.0,174.0,深圳,博悦科创,2000,,周末双休,"IT技术服务,咨询,不需要融资"
1211,3,高级JAVA软件开发工程师,25.0,35.0,360.0,上海,基煜基金,150,,互联网金融,"科技金融,上市公司"
1212,3,Java开发工程师,15.0,30.0,270.0,上海,泛微,2000,"IT,Spring,MySQL,Elastic,Search,activity","三餐,下午茶,五险一金,体检,班车,团建","软件服务,咨询,上市公司"
1213,3,java软件开发工程师,15.0,25.0,240.0,深圳,新致软件,2000,"IT,Spring","薪,健康体检,六险一金,一档社保,定期调薪","软件服务,咨询,上市公司"
1214,3,java开发工程师,15.0,20.0,210.0,杭州,贪玩游戏,2000,,"项目奖金,五险一金,包三餐","游戏,D轮及以上"
1215,3,java开发工程师,15.0,20.0,210.0,深圳,赞同科技,2000,,年终奖,"软件服务,咨询,数据服务,咨询,不需要融资"
1216,3,java开发工程师,10.0,15.0,150.0,北京,中科软,2000,"Hibernate,ORACLE","季度津贴,年底奖金,年度体检,年度两次调薪","IT技术服务,咨询,上市公司"
1217,3,Java开发工程师,10.0,18.0,168.0,北京,中科软,2000,"MySQL,ORACLE","办公环境舒适,双休,定期团建","IT技术服务,咨询,上市公司"
1218,3,java开发工程师,10.0,16.0,156.0,南京,京北方,2000,"IT,SQL,Spring,ORACLE","国企,双休,加班少,五险一金,对接本部领导","IT技术服务,咨询,上市公司"
1219,3,java开发工程师,10.0,15.0,150.0,合肥,京北方,2000,,银行外包驻场,"IT技术服务,咨询,上市公司"
1220,3,java开发工程师,15.0,22.0,222.0,深圳,维恩贝特,2000,IT,"年终绩效,双休,晋升,六险一金,旅游,团队好","软件服务,咨询,人工智能服务,上市公司"
1221,3,java开发工程师,15.0,21.0,216.0,深圳,维恩贝特,2000,"IT,MyBatis,Tomcat,ORACLE",发展潜力强,"软件服务,咨询,人工智能服务,上市公司"
1222,3,java开发工程师,10.0,16.0,156.0,郑州,上汽云计算中心,500,,"工作稳定,前景好,隶属于上汽云计算中心","人工智能服务,软件服务,咨询,不需要融资"
