,job,money,skill,ink,area,jobDes,inkDes
313,java开发工程师,10k-20k,软件服务｜咨询 IT技术服务｜咨询 Spring MyBatis MySQL,天天数链,[武汉·东湖新…],“可居家办公”,"软件服务｜咨询,IT技术服务｜咨询 / 不需要融资 / 150-500人"
314,java开发工程师,15k-25k,软件服务｜咨询 电商平台,CLPS,[上海·浦东新…],“弹性工作 六险一金 无加班文化”,软件服务｜咨询 / 上市公司 / 500-2000人
315,java开发工程师,20k-40k,科技金融,盈宝信息,[广州·珠江新…],“五险一金、员工下午茶、周末双休”,科技金融 / A轮 / 50-150人
316,java开发工程师,14k-20k,IT技术服务｜咨询 软件服务｜咨询 Spring MySQL,易立德,[佛山·乐从],“周末双休 年终奖 加班费”,IT技术服务｜咨询 / 不需要融资 / 2000人以上
317,java开发工程师,25k-50k,物流｜运输 IT技术服务｜咨询 Spring SQL Server TCP/IP,京东物流,[北京·亦庄],“何田教授带领的京东物流人工智能与大数据部”,物流｜运输 / A轮 / 2000人以上
318,java开发工程师,13k-25k,科技金融 Spring Struts Hibernate MyBatis,兴业数金,[上海·塘桥],“金融科技”,科技金融 / 不需要融资 / 500-2000人
319,后端开发工程师,20k-40k,JAVA C++ Python GO Linux,字节跳动,[成都·成华区],"“下午茶,健身瑜伽,六险一金,五险一金”","内容资讯,短视频 / D轮及以上 / 2000人以上"
320,java开发工程师,15k-25k,Spring Struts Hibernate SQL Server,中电金信,[广州·珠江新…],“大项目，双休，入职五险一金商业保险”,"IT技术服务｜咨询,软件服务｜咨询 / 不需要融资 / 2000人以上"
321,java高级后台开发工程师,38k-60k,物流｜运输 物联网 Spring MyBatis,酉鱼,[上海·重固],“待遇优”,"人工智能服务,智能硬件,信息安全 / 未融资 / 50-150人"
322,java开发工程师,11k-14k,软件服务｜咨询 IT技术服务｜咨询,国科科技,[成都·汪家拐],“项目优质，氛围好，双休”,"软件服务｜咨询,IT技术服务｜咨询 / 未融资 / 150-500人"
323,java开发工程师,14k-20k,软件服务｜咨询 网络通信,天源迪科,[成都·双楠],“年底双薪，年终奖、过节费，五险一金、周末双休”,IT技术服务｜咨询 / 上市公司 / 2000人以上
324,java开发工程师,9k-18k,电商平台 Spring MySQL,云仓优选,[深圳·南油],“五险一金，节假日福利，团建旅游，晋升空间大”,电商 / 未融资 / 50-150人
325,后台开发工程师,20k-35k,智能硬件 物联网 C语言 Python JAVA TCP/IP,景业智能,[杭州·江南],“年终13-15薪、股权激励、带薪年假、每年调薪”,智能硬件 / 不需要融资 / 150-500人
326,java开发工程师,15k-21k,IT技术服务｜咨询 人工智能服务,广东亿迅,[广州·珠江新…],“国企大平台”,"软件服务｜咨询,IT技术服务｜咨询,网络通信 / 不需要融资 / 2000人以上"
327,JAVA开发工程师,15k-20k,Spring Linux MySQL 英语 外企 数据库,成都聚思力信息技术有限公司,[成都·华阳],“9天年假，医疗报销，旅游津贴”,IT技术服务｜咨询 / 上市公司 / 500-2000人
328,后端开发工程师,12k-24k,IT技术服务｜咨询 JAVA 产业互联网,联通（广东）产业互联网...,[广州·官洲],“公司平台大，发展前景好，团队有大牛”,物联网 / 不需要融资 / 500-2000人
329,java开发工程师,14k-20k,金融业,深圳脉山龙,[深圳·福田区],“证券项目，提供两餐，月度奖金，节假日不补班”,数据服务 / 不需要融资 / 150-500人
330,Java开发工程师,15k-25k,旅游｜出行 生活服务 Spring MyBatis,彩贝壳,[上海·周家桥],“团队氛围好，技术nice”,旅游｜出行 / B轮 / 150-500人
331,后端开发工程师,20k-40k,物联网 网络通信 JAVA C++ GO,美的集团IT,[佛山·顺德区],“大平台、丰厚奖金”,制造业 / 上市公司 / 2000人以上
332,java后端开发工程师,16k-29k,人工智能服务 物联网 C语言 C++ Python C#,某互联网公司,[杭州·西兴],“华为核心技术研发，薪资待遇优厚全额五险一金”,
333,后端开发工程师,20k-40k,JavaScript Node.js 数字医疗,彼爱医疗,[杭州·滨江区],“带薪年假、五险一金、扁平管理、岗位晋升”,软件服务｜咨询 / A轮 / 50-150人
334,java开发工程师,9k-14k,IT技术服务｜咨询 Spring Linux 后端开发 微服务框架 postgreSQL,NCS,[成都·高新区],“六险一金 弹性工作 带薪年假”,"IT技术服务｜咨询,数据服务｜咨询 / 不需要融资 / 500-2000人"
335,后端开发工程师,15k-25k,JavaScript Node.js 数字医疗 互联网医疗 MongoDb Redis,彼爱医疗,[成都·紫荆],“带薪年假、五险一金、扁平管理、岗位晋升”,软件服务｜咨询 / A轮 / 50-150人
336,java开发工程师,12k-16k,软件服务｜咨询 IT技术服务｜咨询 MyBatis Springboot Springmvc,汇合,[成都·高新区],“年终奖、下午茶”,科技金融 / 不需要融资 / 2000人以上
337,Java开发工程师,12k-16k,人工智能服务 软件服务｜咨询 Hibernate MyBatis,金证睿服,[成都·锦江区],“福利齐全，晋升快，大平台”,软件服务｜咨询 / 上市公司 / 2000人以上
338,后端开发工程师,20k-30k,软件服务｜咨询 IT技术服务｜咨询 Node.js MySQL,北京浩泰思特,[北京·西三旗],“团队氛围好，行业前景好”,"移动互联网,教育 / 未融资 / 50-150人"
339,java开发工程师,11k-18k,科技金融,博悦科创,[深圳·福田区],“周末双休”,IT技术服务｜咨询 / 不需要融资 / 500-2000人
340,高级JAVA软件开发工程师,25k-35k,岗位晋升 五险一金 交通补助 通讯津贴,基煜基金,[上海·杨浦区],“互联网金融”,科技金融 / 上市公司 / 50-150人
341,Java开发工程师,15k-30k,软件服务｜咨询 IT技术服务｜咨询 Spring MySQL Elastic Search activity,泛微,[上海·浦江],“三餐+下午茶、五险一金、体检、班车、团建”,软件服务｜咨询 / 上市公司 / 2000人以上
342,java软件开发工程师,15k-25k,IT技术服务｜咨询 Spring,新致软件,[深圳·科技园],“13薪，健康体检，六险一金，一档社保，定期调薪”,软件服务｜咨询 / 上市公司 / 2000人以上
343,java开发工程师,15k-20k,游戏 社交媒体,贪玩游戏,[杭州·萧山区],“项目奖金 五险一金 包三餐”,游戏 / D轮及以上 / 500-2000人
344,java开发工程师,15k-20k,金融业,赞同科技,[深圳·福田区],“年终奖”,"软件服务｜咨询,数据服务｜咨询 / 不需要融资 / 2000人以上"
345,后台开发工程师,6k-12k,科技金融 JAVA C++ C语言 Python GO,,[郑州·管城回…],“大平台 五险一金”,其他 / 不需要融资 / 2000人以上
346,java开发工程师,10k-15k,Hibernate ORACLE,中科软,[北京·大兴区],“季度津贴，年底奖金，年度体检，年度两次调薪”,IT技术服务｜咨询 / 上市公司 / 2000人以上
347,Java开发工程师,10k-18k,MySQL ORACLE 互联网 医疗保险,中科软,[北京·回龙观],“办公环境舒适，双休，定期团建”,IT技术服务｜咨询 / 上市公司 / 2000人以上
348,java开发工程师,10k-16k,IT技术服务｜咨询 SQL Spring ORACLE 微服务,京北方,[南京·奥体],“国企，双休，加班少，五险一金，对接本部领导”,IT技术服务｜咨询 / 上市公司 / 2000人以上
349,java开发工程师,10k-15k,科技金融,京北方,[合肥·滨湖新…],“银行外包驻场”,IT技术服务｜咨询 / 上市公司 / 2000人以上
350,java开发工程师,15k-22k,IT技术服务｜咨询 科技金融,维恩贝特,[深圳·福田区],“年终绩效 双休 晋升 六险一金 旅游 团队好”,"软件服务｜咨询,人工智能服务 / 上市公司 / 500-2000人"
351,java开发工程师,15k-21k,IT技术服务｜咨询 MyBatis Tomcat ORACLE,维恩贝特,[深圳·华强北],“发展潜力强”,"软件服务｜咨询,人工智能服务 / 上市公司 / 500-2000人"
352,java开发工程师,10k-16k,软件服务｜咨询,上汽云计算中心,[郑州·管城回…],“工作稳定，前景好，隶属于上汽云计算中心”,"人工智能服务,软件服务｜咨询 / 不需要融资 / 150-500人"
353,java开发工程师,9k-16k,JavaScript MyBatis 电力 软件开发,清大科越,[北京·望京],“北京户口 五险一金 双休”,其他 / 不需要融资 / 150-500人
354,java开发工程师,15k-22k,新能源汽车制造 旅游｜出行 Spring,翌擎智能,[上海·嘉定区],“五险一金、环境nice、交通补贴、团建”,"数据服务｜咨询,旅游｜出行 / A轮 / 150-500人"
355,java开发工程师,12k-22k,IT技术服务｜咨询 金融业,百硕,[上海·洋泾],“银行 金融”,IT技术服务｜咨询 / 不需要融资 / 150-500人
356,java后端开发工程师,12k-18k,软件服务｜咨询 IT技术服务｜咨询 云计算｜云存储 信息安全｜反作弊 TCP/IP,缔安科技,[上海·天山路],“团队年轻化，福利好，高新企业，拟上市公司”,信息安全 / B轮 / 50-150人
357,后端开发工程师,15k-22k,医疗｜保健｜美容 区块链 JAVA C++ Python C语言,牛津区块链研究院,[海口·美兰区],“重点园区，亿级项目，区块链创新应用”,区块链 / 不需要融资 / 150-500人
358,java开发工程师,12k-22k,SQL Server MyBatis,金证睿服,[深圳·科技园],“五险一金 朝九晚六双休”,软件服务｜咨询 / 上市公司 / 2000人以上
359,后端开发工程师,10k-15k,电商平台 C#,三赢奋斗者创新人才管理,[深圳·龙华新…],“待遇好 发展前景好 领导团队非常nice”,"消费生活,电商 / 不需要融资 / 150-500人"
360,java开发工程师,13k-17k,金融业,广州华工弈高,[广州·珠江新…],“调薪、周末双休、五险一金、年终奖”,其他 / 未融资 / 50-150人
361,java开发工程师,15k-20k,IT技术服务｜咨询,用友金融,[佛山·桂城],“上市公司、大平台、自有产品”,IT技术服务｜咨询 / 上市公司 / 2000人以上
362,java开发工程师,12k-14k,软件服务｜咨询 数据服务｜咨询,思远,[成都·锦江区],“中国电子科学研究院（央企合同工）”,"软件服务｜咨询,数据服务｜咨询 / 未融资 / 少于15人"
363,java开发工程师,15k-25k,科技金融,汇合,[深圳·南山区],"“1.5倍加班费,六险一金,1-2个月年终奖”",科技金融 / 不需要融资 / 2000人以上
364,java开发工程师,10k-18k,软件服务｜咨询 Spring MyBatis ORACLE,中科软,[北京·西直门],“五险一金，节日福利，带薪年假，团队氛围好”,IT技术服务｜咨询 / 上市公司 / 2000人以上
365,java开发工程师,10k-19k,IT技术服务｜咨询 JavaScript SQL Server ORACLE,中科软,[北京·朝阳区],“良好的工作环境，宽松的工作氛围”,IT技术服务｜咨询 / 上市公司 / 2000人以上
366,java开发工程师,10k-15k,科技金融,京北方,[合肥·滨湖新…],“银行外包驻场”,IT技术服务｜咨询 / 上市公司 / 2000人以上
367,java开发工程师,10k-20k,金融业,京北方,[北京·朝阳区],“带薪年假 团队合作”,IT技术服务｜咨询 / 上市公司 / 2000人以上
368,java软件开发工程师（深圳）,15k-30k,软件服务｜咨询 JavaScript Web后端开发,金蝶,[深圳·南山区],“上市企业 优秀团队”,软件服务｜咨询 / 上市公司 / 2000人以上
369,java开发工程师,15k-25k,金融业,中电金信,[北京·西北旺],“六险一金、项目稳定性高、央企二级子公司”,"IT技术服务｜咨询,软件服务｜咨询 / 不需要融资 / 2000人以上"
370,java后端开发工程师,13k-20k,网络通信 Linux,广东联通通信建设有限公司,[广州·天河区],“国企平台，福利待遇好”,网络通信 / 上市公司 / 150-500人
371,java开发工程师,15k-20k,消费生活 生活服务,驿通信息,[广州·南洲],“热门行业，团队伙伴优秀”,网络通信 / 未融资 / 150-500人
372,游戏后端开发工程师（go/java）,40k-60k,社交平台 Spring 移动服务端开发,一点资讯,[北京·朝阳区],“公司有多个Web3创新项目，未来发展前景广阔”,"内容资讯,信息检索 / D轮及以上 / 500-2000人"
373,后端开发工程师,14k-20k,科技金融 软件服务｜咨询 JAVA,盛宝金科,[重庆·渝北区],“发展前景大、周末双休、六险一金、外企平台”,"科技金融,金融业 / 不需要融资 / 150-500人"
374,java开发工程师,15k-25k,软件服务｜咨询,金证睿服,[深圳·东门],“大厂项目，长期稳定”,软件服务｜咨询 / 上市公司 / 2000人以上
375,后端开发工程师,10k-20k,软件服务｜咨询 IT技术服务｜咨询 JAVA Vue Spring SQL Server,亚信,[上海·黄浦区],“双休”,"软件服务｜咨询,IT技术服务｜咨询 / 上市公司 / 2000人以上"
376,java开发工程师,15k-25k,软件服务｜咨询 IT技术服务｜咨询 Spring Linux,炫云,[北京·西二旗],“我们有竞争力的薪资制度 ，N+5天假期福利”,"软件服务｜咨询,影视｜动漫 / A轮 / 50-150人"
377,java开发工程师,15k-28k,金融业 科技金融 Spring SQL Server Kafka kubernetes,金证睿服,[深圳·上步],“周末双休，五险一金，法定节假日不补班，加班少”,软件服务｜咨询 / 上市公司 / 2000人以上
378,后端开发工程师,16k-25k,软件服务｜咨询 旅游｜出行 C# PHP Perl Ruby Node.js,活跃网络,[成都·锦江区],“年假17天，拒绝打卡，没有加班，技术流，大平台”,IT技术服务｜咨询 / 上市公司 / 500-2000人
379,后端开发工程师,20k-30k,JAVA Hadoop Spring 大数据 elasticsearch Kafka,中译语通上海,[上海·静安区],“公司自有产品 餐饮补贴 交通补贴 通讯补贴”,数据服务 / D轮及以上 / 15-50人
380,java开发工程师,12k-18k,Spring MySQL Linux 互联网,威富通科技,[上海·虹梅路],“晋升空间大，福利待遇好”,"IT技术服务｜咨询,软件服务｜咨询 / 上市公司 / 500-2000人"
381,Java软件开发工程师,14k-22k,金融业 JavaScript Spring MyBatis,维恩贝特,[深圳·新洲],“上班5天7小时工作制，周末双休”,"软件服务｜咨询,人工智能服务 / 上市公司 / 500-2000人"
382,java开发工程师,15k-25k,IT技术服务｜咨询 科技金融 MySQL ORACLE JDK SpringMvc,微众信科,[北京·海淀区],“弹性时间 大牛多 奖金多”,"IT技术服务｜咨询,人工智能服务 / D轮及以上 / 150-500人"
383,后台开发工程师,15k-30k,后端 服务器端 C++ 数据挖掘,柠檬微趣,[北京·车公庄],“扁平化管理、技术氛围浓厚”,游戏 / 不需要融资 / 150-500人
384,软件开发工程师(C/C++/ Java/Python),18k-35k,新能源汽车制造 网络通信 C语言 HTML,,[南京·雨花台…],“项目奖金、年终奖、五险一金、转正编等”,企业服务 / 未融资 / 2000人以上
385,后端开发工程师,15k-20k,工具类产品 网络通信 JAVA C语言 Python Spring TCP/IP,迅游网络,[上海·浦东新…],“技术大牛、定期团建、福利齐全”,"工具类产品,游戏 / 上市公司 / 150-500人"
386,后端开发工程师,20k-40k,扁平管理 弹性工作 就近租房补贴 六险一金,字节跳动,[北京·海淀区],"“团队氛围好,免费三餐,租房补贴”","内容资讯,短视频 / D轮及以上 / 2000人以上"
387,后端开发工程师,18k-30k,社交平台 内容社区 Spring JAVA,西瓜创客,[成都·武侯区],“团队氛围好 0-1接触新项目 技术沉淀”,教育｜培训 / B轮 / 150-500人
388,java开发工程师,15k-18k,IT技术服务｜咨询 软件服务｜咨询 Spring MyBatis MySQL ORACLE,中电金信,[西安·高新技…],“六险一金，周末双休”,"IT技术服务｜咨询,软件服务｜咨询 / 不需要融资 / 2000人以上"
389,java开发工程师,15k-25k,软件服务｜咨询 IT技术服务｜咨询 MyBatis Spring,地平线云数科技,[北京·朝阳区],“大牛带队，试用期不打折，加班少，团队好，双休”,"数据服务｜咨询,人工智能服务,软件服务｜咨询 / 天使轮 / 少于15人"
390,后端开发工程师,18k-30k,社交平台 内容社区 Spring JAVA,西瓜创客,[成都·武侯区],“团队氛围好 0-1接触新项目 技术沉淀”,教育｜培训 / B轮 / 150-500人
391,java开发工程师,12k-19k,IT技术服务｜咨询 MyBatis IDEA,遍享信息,[北京·朝外],“薪资福利好”,IT技术服务｜咨询 / 未融资 / 150-500人
392,java开发工程师,15k-20k,游戏 .NET Netty MySQL 游戏后端,武汉快玩,[武汉·洪山区],“周末双休 入职缴纳五险一金”,游戏 / 不需要融资 / 150-500人
393,java开发工程师,15k-24k,科技金融 Spring Linux,中电金信,[北京·海淀区],“央企本部，长期稳定，核心技术”,"IT技术服务｜咨询,软件服务｜咨询 / 不需要融资 / 2000人以上"
394,java开发工程师,13k-25k,软件服务｜咨询 新零售,TwinsPower,[杭州·余杭区],“业务好 发展空间大”,"软件服务｜咨询,新零售 / 天使轮 / 150-500人"
395,JAVA开发工程师,10k-15k,金融业 科技金融 Spring MyBatis MySQL ORACLE,TCL金融控股集团,[广州·黄埔区],"“精英团队,福利待遇好,奖金丰厚，晋升通道清晰”",金融业 / 未融资 / 150-500人
396,后端开发工程师,25k-50k,扁平管理 弹性工作 就近租房补贴 六险一金,字节跳动,[北京·海淀区],"“下午茶,团队氛围好,用户过亿,免费三餐”","内容资讯,短视频 / D轮及以上 / 2000人以上"
397,java开发工程师,15k-30k,软件服务｜咨询 消费生活,TwinsPower,[杭州·余杭区],“行业发展前景好”,"软件服务｜咨询,新零售 / 天使轮 / 150-500人"
398,java开发工程师,17k-22k,物联网 IT技术服务｜咨询,人瑞,[深圳·科技园],“驻场银行，长期稳定，不加班”,专业服务｜咨询 / 上市公司 / 2000人以上
399,java软件开发工程师,15k-25k,技能培训 带薪年假 岗位晋升 五险一金,招银网络科技,[成都·高新区],“银行，金融科技”,科技金融 / 不需要融资 / 2000人以上
400,java开发工程师,12k-20k,软件服务｜咨询,契约锁,[沈阳·胜利],“1、内研产品竞争强，2、福利待遇好”,工具类产品 / C轮 / 500-2000人
401,java后端开发工程师,20k-40k,数据服务｜咨询 物联网 Hadoop 云计算｜云存储 Elastic Search,子虔科技,[上海·虹口区],“发展前景”,软件服务｜咨询 / A轮 / 15-50人
402,后端开发工程师,30k-60k,软件服务｜咨询 Spring MyBatis MySQL,微软（中国）有限公司,[北京·中关村],“前景可期 团队核心”,软件服务｜咨询 / 上市公司 / 2000人以上
403,java开发工程师,20k-40k,科技金融,盈宝信息,[广州·天河区],“待遇高，福利好，机会多，空间大”,"科技金融,软件服务｜咨询,内容社区 / A轮 / 50-150人"
404,后端开发工程师,15k-20k,科技金融 IT技术服务｜咨询 JAVA,汇合,[深圳·西丽],“年终奖、周末双休、加班费、大牛平台”,科技金融 / 不需要融资 / 2000人以上
405,后端开发工程师,20k-40k,扁平管理 弹性工作 就近租房补贴 六险一金,字节跳动,[深圳·南山区],"“下午茶,健身瑜伽,六险一金,五险一金”","内容资讯,短视频 / D轮及以上 / 2000人以上"
406,java后端开发工程师,15k-24k,医疗｜保健｜美容 Spring MyBatis MySQL,静康医疗,[石家庄·联盟],“五险一金”,医疗｜保健｜美容 / 未融资 / 50-150人
407,后端开发工程师,8k-16k,软件服务｜咨询 IT技术服务｜咨询 JAVA JavaScript SQL,东方世纪,[贵阳·观山湖…],“牛人带队”,数据服务 / 天使轮 / 150-500人
408,后端开发工程师,10k-20k,物联网 软件服务｜咨询 Python TypeScript Node.js,奇志信息科技,[深圳·大冲],“前沿技术、弹性工作、五险一金、无人机”,"物联网,数据服务｜咨询 / A轮 / 50-150人"
409,后端开发工程师,15k-30k,PHP Memcache MySQL Linux 小程序,声藏文化传媒,[北京·东城区],“和有趣的人一起做有趣的事儿”,消费生活 / 不需要融资 / 15-50人
410,后端开发工程师,20k-35k,人工智能服务 JAVA Spring MySQL Lucene Elastic Search,虎博科技,[上海·虹桥],“五险一金；晋升机会；奖金丰厚”,"IT技术服务｜咨询,人工智能服务 / A轮 / 50-150人"
411,后端开发工程师,8k-15k,电商平台 社交平台 C# Python .NET 微服务,惠群数据,[深圳·科技园],“双休，技术提升，大牛带领”,"移动互联网,社交 / 天使轮 / 15-50人"
412,java开发工程师,15k-28k,科技金融,昊颖科技,[深圳·龙岗区],“发展前景好”,"消费生活,电商 / 不需要融资 / 150-500人"
413,后端开发工程师,14k-18k,服务器端 客户端,海尔集团,[青岛·崂山区],“五险一金”,物联网 / 上市公司 / 2000人以上
414,java开发工程师,18k-25k,Spring MySQL Linux 互联网,威富通科技,[杭州·宁围],“晋升空间大，福利待遇好”,"IT技术服务｜咨询,软件服务｜咨询 / 上市公司 / 500-2000人"
415,java开发工程师,10k-16k,软件服务｜咨询 JavaScript MyBatis Android 后端,网进科技,[苏州·昆山市],“双休”,"软件服务｜咨询,IT技术服务｜咨询 / 上市公司 / 500-2000人"
416,后端开发工程师,30k-50k,软件服务｜咨询 内容社区 JAVA Python GO 移动服务端开发 小程序开发,LeetCode 领扣网络,[上海·长寿路],“技术社区”,在线教育 / 未融资 / 50-150人
417,java开发工程师,11k-18k,IT技术服务｜咨询 金融业,屹通信息,[宁波·江北区],“上市公司，13薪，每年涨薪，住宿加差补”,"金融,数据服务 / 上市公司 / 2000人以上"
418,Java开发工程师,10k-17k,金融业 科技金融 Spring MySQL ORACLE SQL Server,京北方,[成都·武侯区],“双休 年假 五险一金 长期稳定”,IT技术服务｜咨询 / 上市公司 / 2000人以上
419,java开发工程师,12k-19k,IT技术服务｜咨询 JavaScript HTML Spring MyBatis,京北方,[上海·曹路],“五大行，核心技术，周末双休，告别996”,IT技术服务｜咨询 / 上市公司 / 2000人以上
420,后端开发工程师,20k-40k,扁平管理 弹性工作 就近租房补贴 六险一金,字节跳动,[上海·闵行区],"“下午茶,健身瑜伽,六险一金,五险一金”","内容资讯,短视频 / D轮及以上 / 2000人以上"
421,高级后端开发工程师 (.net或Java),15k-30k,C# React Vue SQL Server,施耐德电气,[北京·亦庄],“工作生活平衡”,IT技术服务｜咨询 / 上市公司 / 2000人以上
422,java开发工程师,13k-20k,生活服务 物联网,蜂助手,[广州·车陂],“薪资优厚，平台稳定，团队完整，氛围轻松”,"物联网,网络通信 / D轮及以上 / 150-500人"
423,java开发工程师,15k-30k,制造业 Shell,睿沃科技,[北京·燕莎],“大企业”,软件服务｜咨询 / 不需要融资 / 50-150人
424,JAVA软件开发工程师,25k-35k,金融业 电商平台 Spring SQL Server MySQL,中国电信翼支付,[上海·北外滩],“央企背景、六险二金、节假日福利、扁平化管理”,金融业 / 不需要融资 / 500-2000人
425,后端开发工程师,15k-25k,区块链 Linux Shell JAVA,众享比特,[北京·朝阳区],“风口行业 交通便利 团队氛围nice 牛人导师”,"区块链,IT技术服务｜咨询 / C轮 / 50-150人"
426,java开发工程师,17k-18k,软件服务｜咨询,上海淳南信息技术有限公司,[宁波·慈溪市],“知名大厂，包住”,"软件服务｜咨询,人工智能服务,IT技术服务｜咨询 / 未融资 / 15-50人"
427,java后端开发工程师,14k-18k,互联网,闻风多奇,[武汉·徐东],“核心开发，最新技术”,移动互联网 / 不需要融资 / 50-150人
428,java开发工程师,18k-35k,IT技术服务｜咨询 人工智能服务 C语言 C++ Spring MyBatis,,[上海·金桥],“2-4个月年终奖，月末周末双薪 ，周末双休”,企业服务 / 未融资 / 2000人以上
429,java开发工程师,9k-18k,Spring MySQL 电力,清大科越,[福州·温泉],“项目奖金 五险一金 餐补 交通补助 通讯补助”,其他 / 不需要融资 / 150-500人
430,后端开发工程师,12k-24k,IT技术服务｜咨询 JAVA,联通数字科技有限公司,[成都·高新区],“七险两金，发展平台”,"IT技术服务｜咨询,软件服务｜咨询 / 不需要融资 / 2000人以上"
431,java开发工程师,6k-12k,IT技术服务｜咨询 软件服务｜咨询 Vue Web前端开发 Web后端开发 MySQL,衡泽软件,[重庆·南岸区],“个性化职业发展规划 团队作战 一对一辅导”,工具类产品 / 未融资 / 50-150人
432,java开发工程师,15k-18k,金融业 Spring MySQL ORACLE,京北方,[北京·丰台区],“可就近安排工作~”,IT技术服务｜咨询 / 上市公司 / 2000人以上
433,java开发工程师,12k-15k,IT技术服务｜咨询 金融业 Spring MySQL ORACLE,京北方,[佛山·桂城],“双休、五险一金、餐补房补、食堂、发薪早、加班少”,IT技术服务｜咨询 / 上市公司 / 2000人以上
434,后端java开发工程师,20k-30k,数据服务｜咨询 软件服务｜咨询,复星星选,[上海·黄浦区],“大平台 快速发展”,"电商平台,数据服务｜咨询,IT技术服务｜咨询 / 不需要融资 / 15-50人"
435,java开发工程师,12k-20k,软件服务｜咨询 物联网 HTML MySQL,广东亿迅,[武汉·关山],“现金补贴、超额利润奖、六险一金”,"软件服务｜咨询,IT技术服务｜咨询,网络通信 / 不需要融资 / 2000人以上"
436,java开发工程师,15k-30k,IT技术服务｜咨询 软件服务｜咨询 Spring MySQL,品腾信息,[上海·杨浦区],“发展空间大 福利待遇好”,"工具类产品,软件服务｜咨询,人工智能服务 / 未融资 / 150-500人"
437,高级Java后台开发工程师,15k-30k,在线医疗 金融业,大韶医药健康,[深圳·南山区],“五险一金、弹性工作、绩效奖金、周末双休”,医疗|健康 / 不需要融资 / 50-150人
438,java开发工程师,20k-30k,物联网 Spring MyBatis,,[上海·闵行区],“发展空间”,企业服务 / 不需要融资 / 50-150人
439,java开发工程师,12k-18k,科技金融,磐农农服,[上海·徐汇区],“行业前景好”,"软件服务｜咨询,新零售,科技金融 / 未融资 / 50-150人"
440,JAVA开发工程师,15k-21k,金融业 科技金融 Spring,TCL金融控股集团,[广州·黄埔区],“通讯补贴、餐补、加班补贴、季度奖金、项目奖金”,金融业 / 未融资 / 150-500人
441,java开发工程师,10k-20k,软件服务｜咨询 IT技术服务｜咨询,广东亿迅,[广州·珠江新…],“国企，大平台，稳定，双休，朝九晚六，六险一金”,"软件服务｜咨询,IT技术服务｜咨询,网络通信 / 不需要融资 / 2000人以上"
442,java开发工程师,20k-30k,电商平台 Spring 互联网 SpringCloud,烁达源,[上海·张江],“牛人团队，外企氛围晋升空间大”,IT技术服务｜咨询 / 未融资 / 50-150人
443,java开发工程师,10k-15k,互联网,国网数科控股公司,[北京·太平桥],“节日福利 职工食堂”,电商平台 / 不需要融资 / 500-2000人
444,java开发工程师,10k-20k,科技金融,华泰保险,[北京·丰台区],“行业前景好，工作氛围和谐”,科技金融 / 不需要融资 / 2000人以上
445,后端开发工程师,15k-25k,数据服务｜咨询 物流｜运输 Python Html5 Node.js Java,咪啰,[上海·塘桥],“发展前景良好”,"数据服务｜咨询,IT技术服务｜咨询 / 未融资 / 15-50人"
446,java开发工程师,10k-18k,软件服务｜咨询 IT技术服务｜咨询 Spring Hibernate MyBatis,创新奇智,[上海·徐家汇],“扁平化管理，弹性工作制，福利正规”,人工智能服务 / 上市公司 / 500-2000人
447,Java开发工程师,10k-16k,智能硬件 Hibernate MyBatis SQL Server 后端,有为信息,[武汉·东湖新…],“有竞争力的薪资，双休，六险一金”,智能硬件 / 不需要融资 / 500-2000人
448,java后端开发工程师,12k-24k,JavaScript MyBatis ORACLE MySQL,爱奇艺智能,[北京·中关村],“海外游戏玩不停，最酷的VR平台”,"人工智能服务,智能硬件 / B轮 / 150-500人"
449,java开发工程师,8k-12k,制造业,泰尔集团-智慧运维研究院,[马鞍山·雨山…],“数字化工厂”,"物联网,数据服务｜咨询,软件服务｜咨询 / 上市公司 / 500-2000人"
